CustomerID,Amount,purchased_units,avg_spend,Category_1,Category_2,Category_3,Category_4,Category_5,Category_6,Category_7,Category_8,Category_9,Category_10,Category_11,Category_12,Category_13,Category_14,Category_15,Category_16,Category_17,Category_18,Sex,Age,Profession,CityType,YearsInCity,HaveChildren
1003494,127886,13,9837.38,4,0,1,1,6,0,0,5,0,0,2,1,0,0,1,5,0,0,M,26-35,1,C,0,1.0
1003495,89900,9,9988.89,2,2,2,1,3,0,0,2,0,0,0,0,0,1,4,2,0,0,M,18-25,4,B,0,0.0
1003496,127898,17,7523.41,1,1,2,1,16,0,0,5,0,0,0,0,0,3,0,0,1,0,M,36-45,5,C,2,1.0
1003497,641065,57,11246.75,14,7,2,3,18,1,0,27,1,1,2,2,5,22,7,9,1,1,F,36-45,2,A,2,0.0
1003498,608211,67,9077.78,15,8,1,4,22,9,0,25,1,0,3,1,6,11,5,18,4,1,M,26-35,17,C,3,0.0
1003499,2785523,257,10838.61,109,53,18,24,96,35,11,53,11,6,11,12,12,29,41,33,11,5,M,26-35,3,A,2,0.0
1003500,368715,39,9454.23,11,10,0,4,19,3,0,8,7,0,1,0,0,1,10,2,3,8,M,36-45,7,C,1,1.0
1003501,1122232,111,10110.2,14,9,2,5,27,13,3,56,2,5,0,2,11,20,3,21,14,2,F,36-45,7,C,1,0.0
1003502,248169,22,11280.41,2,1,1,1,8,4,0,12,0,1,0,0,1,4,1,3,2,0,F,18-25,7,C,4+,1.0
1003503,2930876,275,10657.73,77,51,6,14,91,22,2,100,14,3,18,6,17,30,36,47,26,5,M,18-25,4,B,0,0.0
1003504,962346,115,8368.23,16,13,2,4,43,8,0,53,1,4,9,0,10,17,7,22,3,1,M,18-25,7,B,1,0.0
1003505,584424,59,9905.49,3,2,1,1,27,8,0,23,0,13,1,1,6,9,4,8,2,0,F,26-35,15,A,0,1.0
1003506,403700,34,11873.53,13,5,0,1,11,6,1,13,1,0,2,0,0,6,3,7,3,0,M,18-25,12,C,1,0.0
1003507,4528519,529,8560.53,123,54,20,28,200,42,6,188,8,8,28,7,23,62,44,107,28,9,M,26-35,0,A,3,0.0
1003508,294634,24,12276.42,16,7,2,4,2,0,0,4,4,0,1,0,0,1,12,7,0,0,M,18-25,4,C,0,1.0
1003509,2085665,238,8763.3,80,43,18,36,86,17,0,53,14,3,13,10,7,23,41,39,10,2,M,18-25,4,A,0,0.0
1003510,317229,32,9913.41,10,7,1,2,15,2,0,7,3,1,2,1,0,2,15,2,1,1,F,18-25,4,B,1,1.0
1003511,1536313,124,12389.62,58,42,6,17,30,9,1,25,14,4,4,1,3,10,33,16,2,7,M,51-55,0,C,2,1.0
1003512,2316798,243,9534.15,75,52,19,32,77,13,0,78,14,1,13,11,5,26,45,26,12,6,M,18-25,17,A,2,0.0
1003513,1483449,164,9045.42,64,29,4,8,69,12,0,56,5,0,9,4,1,22,17,29,9,1,M,26-35,16,C,1,0.0
1003514,428796,39,10994.77,6,4,3,2,9,4,2,18,0,2,0,0,2,2,4,8,7,2,M,18-25,12,C,1,0.0
1003515,477088,48,9939.33,8,4,2,4,14,8,0,23,0,1,3,0,5,6,3,8,8,1,M,36-45,3,C,0,0.0
1003516,867053,81,10704.36,38,28,5,8,18,3,1,12,12,2,8,0,2,2,40,15,1,1,M,18-25,4,C,0,0.0
1003517,609682,64,9526.28,18,13,2,5,41,2,0,12,9,1,0,2,0,6,5,3,5,2,M,18-25,12,C,3,0.0
1003518,2348526,286,8211.63,27,14,11,20,136,15,6,128,11,1,15,11,8,64,18,18,6,5,F,18-25,7,A,2,0.0
1003519,2700913,377,7164.23,66,34,9,24,175,30,7,160,9,1,14,9,8,70,24,34,10,5,F,26-35,14,A,1,1.0
1003521,1974435,229,8621.99,26,14,11,13,88,9,4,81,3,6,21,20,6,27,23,26,15,6,M,26-35,0,B,3,
1003522,442797,35,12651.34,19,8,1,2,7,4,0,8,4,0,7,0,0,0,8,7,3,0,M,18-25,0,C,2,0.0
1003523,232658,20,11632.9,6,5,0,1,3,1,0,9,0,1,2,0,1,1,7,4,0,1,M,36-45,7,C,0,0.0
1003524,747958,88,8499.52,10,3,0,0,28,6,0,32,1,1,11,0,4,14,4,23,3,2,F,26-35,0,C,4+,0.0
1003525,402719,44,9152.7,10,6,0,0,9,6,0,15,1,0,13,0,3,5,5,8,2,0,F,18-25,4,B,1,1.0
1003526,4131119,547,7552.32,141,59,24,35,224,52,3,148,9,6,27,52,20,68,55,130,23,15,M,36-45,2,B,1,1.0
1003527,272033,27,10075.3,10,3,3,3,10,4,0,5,0,0,4,1,1,4,3,7,0,0,M,26-35,0,B,2,1.0
1003528,345741,70,4939.16,9,4,1,0,11,1,0,2,1,0,65,0,1,0,9,10,0,0,M,36-45,5,C,1,0.0
1003529,1117021,130,8592.47,50,27,2,8,32,10,0,35,13,5,15,8,9,15,44,27,3,0,F,46-50,1,C,0,1.0
1003530,129382,11,11762.0,7,1,0,0,4,3,0,3,0,0,1,0,0,0,1,3,1,0,M,26-35,0,C,1,0.0
1003531,390305,39,10007.82,7,4,2,2,17,3,0,21,1,0,0,1,0,9,3,5,1,0,F,26-35,11,C,1,1.0
1003532,678112,72,9418.22,10,3,2,3,29,8,1,35,0,1,1,1,4,15,0,14,5,1,F,36-45,14,B,1,0.0
1003533,484228,51,9494.67,9,3,0,0,14,6,1,25,1,1,1,0,2,14,3,12,4,0,M,26-35,2,A,2,1.0
1003535,171633,12,14302.75,10,1,0,0,1,2,0,4,0,0,1,0,0,0,1,3,2,1,M,46-50,18,C,1,1.0
1003536,1023547,95,10774.18,27,10,8,7,32,14,0,27,4,1,5,3,3,10,7,27,10,1,M,18-25,4,C,0,0.0
1003537,265848,33,8056.0,11,4,3,5,13,2,1,4,0,0,2,0,0,2,6,6,2,0,M,0-17,10,C,1,0.0
1003538,888399,96,9254.16,19,3,1,0,29,13,0,51,1,2,2,0,13,15,5,26,4,1,M,36-45,0,C,2,1.0
1003539,6186498,616,10043.02,123,53,26,42,241,48,9,219,13,6,43,25,21,111,49,97,23,10,F,26-35,4,A,1,1.0
1003540,1287113,112,11492.08,42,24,4,8,34,7,0,40,10,0,6,1,4,13,11,18,7,2,M,18-25,17,B,2,1.0
1003541,228829,21,10896.62,2,1,0,1,3,5,0,18,0,0,1,0,0,1,0,1,2,1,M,26-35,3,C,1,1.0
1003542,80983,7,11569.0,3,1,0,0,2,0,0,2,0,0,0,0,0,1,0,2,0,0,M,26-35,15,C,1,
1003543,496419,54,9192.94,4,2,3,0,11,8,2,27,0,5,4,1,2,3,1,9,6,2,M,26-35,17,C,2,1.0
1003544,84028,12,7002.33,0,1,0,1,2,0,1,5,0,0,4,3,0,2,2,1,2,0,F,26-35,4,B,3,1.0
1003545,156499,15,10433.27,3,2,1,0,3,0,1,5,0,3,2,0,2,3,0,3,0,1,M,36-45,12,B,2,0.0
1003546,2068921,224,9236.25,54,28,1,3,104,41,8,88,1,13,9,7,8,35,14,25,15,0,M,26-35,20,B,3,0.0
1003547,1567750,187,8383.69,21,18,0,3,62,5,2,91,9,2,13,8,6,41,22,24,13,1,M,36-45,16,A,2,0.0
1003548,106437,17,6261.0,4,1,0,0,6,2,0,5,0,0,2,0,0,2,4,3,1,0,M,46-50,7,C,1,1.0
1003549,204128,22,9278.55,5,4,1,2,19,1,0,6,0,0,0,0,0,2,3,1,0,0,F,36-45,7,C,4+,0.0
1003550,1908441,202,9447.73,55,26,11,10,91,19,2,53,3,5,15,4,9,12,26,23,9,5,M,26-35,5,B,0,
1003551,468260,47,9962.98,8,2,1,0,8,4,0,31,0,2,2,0,4,11,3,16,0,0,F,55+,0,C,0,1.0
1003552,126186,15,8412.4,6,1,0,0,2,0,0,7,0,0,0,0,2,2,2,6,2,1,F,36-45,2,C,4+,0.0
1003553,476461,30,15882.03,28,11,0,0,4,2,0,5,0,0,0,0,1,1,9,14,2,0,M,36-45,16,C,0,1.0
1003554,159744,17,9396.71,6,2,2,0,8,2,0,5,1,0,4,1,1,1,2,3,0,0,M,26-35,15,C,1,1.0
1003555,794500,73,10883.56,37,61,4,16,14,2,0,14,6,1,1,0,2,8,16,6,3,2,M,55+,7,C,1,0.0
1003556,822336,64,12849.0,38,18,3,4,15,8,0,15,8,2,0,1,1,7,13,23,4,0,M,26-35,17,C,1,1.0
1003557,2135035,228,9364.19,42,29,11,23,116,20,1,64,10,3,18,5,7,33,21,31,3,4,M,18-25,5,B,0,1.0
1003558,2092053,179,11687.45,77,26,2,8,82,15,1,59,9,0,4,3,3,29,16,22,10,3,M,18-25,17,A,3,0.0
1003559,441506,47,9393.74,4,3,3,3,28,3,0,11,2,3,10,3,1,10,2,4,2,0,M,18-25,4,C,2,0.0
1003560,814121,81,10050.88,6,5,6,11,32,7,0,46,2,1,2,4,1,13,1,11,4,0,F,26-35,6,B,4+,1.0
1003562,3246000,390,8323.08,76,40,7,19,154,21,2,152,9,3,31,8,11,87,35,66,14,3,F,26-35,6,B,4+,0.0
1003563,1109470,119,9323.28,15,7,3,3,40,8,0,81,1,2,9,2,3,15,9,11,9,0,M,26-35,2,A,3,0.0
1003564,877000,89,9853.93,49,22,0,1,11,7,0,23,3,1,13,1,4,7,27,25,2,2,M,26-35,11,C,4+,0.0
1003565,810594,74,10953.97,42,18,2,5,12,11,0,15,4,1,8,2,5,8,22,26,6,0,M,26-35,18,C,2,1.0
1003566,128974,13,9921.08,2,1,0,0,3,4,0,10,1,0,0,0,0,1,0,1,1,1,M,46-50,0,C,3,0.0
1003567,441279,43,10262.3,10,4,1,2,11,5,0,19,1,2,4,1,4,3,6,8,4,0,M,26-35,14,C,1,
1003568,819202,65,12603.11,31,14,1,1,7,3,0,23,1,1,4,0,2,7,36,11,25,0,M,26-35,0,C,1,1.0
1003569,1878343,270,6956.83,41,45,20,44,103,14,1,56,17,3,61,15,8,16,25,37,6,7,F,18-25,2,B,1,0.0
1003571,537636,60,8960.6,14,8,9,8,20,1,0,16,2,1,6,3,3,4,3,12,1,1,M,18-25,4,C,1,0.0
1003572,613832,70,8769.03,5,0,2,2,46,4,0,37,1,1,0,3,0,16,2,3,5,0,M,36-45,11,C,1,0.0
1003573,287410,25,11496.4,10,9,4,8,5,0,0,4,2,0,2,0,0,1,9,3,2,0,M,0-17,10,B,1,0.0
1003574,962820,101,9532.87,27,6,2,2,36,10,2,35,0,0,10,1,5,4,9,17,5,3,F,36-45,6,A,1,1.0
1003575,162640,19,8560.0,6,4,0,0,5,0,0,0,0,0,13,0,2,1,3,4,0,0,M,26-35,18,C,1,1.0
1003576,2655977,314,8458.53,93,54,34,80,97,19,0,77,13,1,18,27,10,22,46,27,27,13,M,51-55,7,B,3,1.0
1003577,381037,46,8283.41,7,5,1,1,22,0,0,20,1,0,0,3,1,41,0,1,2,0,F,55+,0,C,2,0.0
1003578,1377784,152,9064.37,48,24,1,4,77,15,1,46,6,4,6,7,7,28,16,16,6,10,M,51-55,3,C,0,1.0
1003579,1922679,155,12404.38,133,54,23,26,16,7,0,19,8,0,10,8,4,8,38,26,8,5,M,18-25,0,C,2,0.0
1003580,600524,44,13648.27,28,11,0,1,6,2,0,4,1,0,5,0,2,5,17,22,2,0,F,18-25,3,C,0,0.0
1003581,209491,17,12323.0,13,10,0,0,3,0,0,3,0,0,1,0,0,1,11,2,1,0,M,18-25,1,C,0,0.0
1003582,630021,51,12353.35,23,44,3,12,11,2,0,8,5,2,0,1,1,3,9,8,0,1,F,36-45,0,C,1,0.0
1003583,181565,20,9078.25,4,1,0,0,3,0,0,10,0,0,0,2,0,19,0,3,5,0,F,26-35,9,C,4+,0.0
1003584,373381,33,11314.58,10,3,0,0,9,29,0,13,1,1,1,0,2,1,2,7,0,0,M,18-25,0,C,4+,1.0
1003585,1193768,146,8176.49,11,6,1,4,34,7,1,115,1,1,1,1,5,55,2,11,11,0,M,36-45,20,A,0,1.0
1003586,611650,82,7459.15,10,8,0,4,19,2,0,50,5,2,5,3,1,30,1,10,11,2,M,36-45,20,A,2,1.0
1003587,224035,22,10183.41,9,2,0,0,5,1,0,8,0,0,1,1,2,3,4,6,4,3,M,36-45,3,C,1,0.0
1003588,1670373,124,13470.75,55,14,0,2,16,30,0,48,1,11,2,1,7,13,11,28,15,12,M,26-35,2,B,4+,0.0
1003589,3014776,389,7750.07,165,93,5,24,116,35,2,123,17,3,17,5,7,42,61,49,36,25,F,46-50,0,B,1,1.0
1003590,2593226,246,10541.57,48,24,20,24,105,21,2,82,4,7,14,10,18,22,16,46,4,1,F,18-25,15,A,1,0.0
1003591,1203184,122,9862.16,33,12,2,5,42,9,1,42,2,0,4,2,7,18,14,29,3,3,M,36-45,6,C,1,
1003592,2042968,217,9414.6,21,17,10,15,105,10,1,104,5,2,2,18,10,50,7,12,16,5,F,55+,2,B,2,1.0
1003593,281828,42,6710.19,4,3,2,3,42,0,0,13,0,0,1,1,0,8,3,1,1,0,F,26-35,9,C,1,0.0
1003594,969799,94,10317.01,32,18,15,18,31,8,0,21,7,0,10,8,3,6,10,14,3,1,M,0-17,0,B,0,0.0
1003595,223851,22,10175.05,7,2,1,2,14,0,0,3,1,0,5,0,0,2,3,2,2,0,M,26-35,0,C,2,0.0
1003596,870531,77,11305.6,5,2,2,2,25,5,4,39,0,9,4,2,9,10,2,10,5,0,F,36-45,4,A,3,0.0
1003597,423681,40,10592.02,10,10,11,14,20,1,0,5,2,1,3,2,2,3,5,6,1,1,M,26-35,17,C,1,1.0
1003598,112730,41,2749.51,11,6,0,5,15,3,1,17,2,1,0,0,2,7,6,5,1,0,M,55+,1,A,2,0.0
1003599,1158129,99,11698.27,62,21,1,4,18,9,0,17,2,0,11,1,5,10,42,33,5,0,M,26-35,16,C,3,0.0
1003600,1775187,202,8788.05,37,12,10,30,92,12,0,80,2,0,8,5,8,34,7,39,8,4,M,36-45,20,B,4+,1.0
1003601,770980,84,9178.33,10,12,2,8,19,3,0,52,11,2,0,4,5,26,4,11,5,1,F,36-45,3,B,0,0.0
1003602,505810,56,9032.32,13,6,2,2,29,2,0,22,1,0,7,1,2,4,6,7,3,1,M,26-35,12,C,3,0.0
1003603,1554588,184,8448.85,66,30,0,0,52,20,0,33,3,3,18,1,23,14,39,75,4,3,F,36-45,7,B,0,1.0
1003604,130541,15,8702.73,1,2,1,3,15,0,0,3,0,0,0,1,0,3,0,0,0,0,F,0-17,10,C,1,0.0
1003605,973493,78,12480.68,32,10,1,0,17,19,1,25,1,2,9,0,4,4,10,19,5,3,M,18-25,12,A,2,0.0
1003606,164094,18,9116.33,2,0,0,0,8,1,0,17,1,0,0,0,0,3,0,1,2,0,F,26-35,15,C,1,0.0
1003607,1518498,142,10693.65,61,38,6,7,48,8,0,22,6,2,11,5,4,10,72,22,17,1,M,36-45,17,C,0,0.0
1003608,340373,51,6673.98,1,2,5,9,49,2,0,10,2,0,0,0,1,15,1,0,0,1,F,36-45,9,C,1,0.0
1003609,545499,71,7683.08,20,10,2,5,47,5,0,13,3,0,1,0,1,21,3,14,0,2,F,26-35,17,C,3,0.0
1003610,2548842,392,6502.15,101,42,28,42,153,21,4,89,8,11,24,47,11,47,37,55,15,8,M,18-25,6,B,4+,0.0
1003611,1079473,111,9724.98,25,20,5,12,43,2,0,38,7,0,1,6,4,26,30,10,6,2,M,26-35,2,C,4+,0.0
1003612,1208401,119,10154.63,46,15,2,2,46,8,1,33,2,2,6,2,10,12,10,31,13,3,M,26-35,14,C,1,1.0
1003613,450237,38,11848.34,13,1,0,0,13,17,0,18,0,0,1,0,2,6,1,3,3,1,M,26-35,0,C,1,1.0
1003614,813789,87,9353.9,37,11,5,5,39,7,0,17,4,0,5,0,4,10,8,20,4,1,M,26-35,0,B,2,1.0
1003615,955557,102,9368.21,11,19,25,27,27,6,8,22,10,4,6,12,2,3,11,11,4,4,M,26-35,17,C,2,0.0
1003616,218700,15,14580.0,14,1,0,0,1,3,0,5,0,0,3,0,0,0,7,3,3,1,M,46-50,0,C,2,1.0
1003617,289653,28,10344.75,8,6,2,4,4,0,0,10,1,1,6,0,1,0,8,2,3,0,M,36-45,7,C,1,0.0
1003618,5961987,766,7783.27,181,79,3,15,168,59,9,381,16,10,49,25,46,100,63,165,32,26,M,55+,17,A,4+,
1003619,633902,62,10224.23,21,9,0,0,14,4,1,23,0,0,7,2,2,4,8,15,4,0,M,51-55,16,B,3,1.0
1003620,2433544,264,9217.97,124,45,1,2,63,43,0,94,5,1,12,4,11,51,44,55,18,6,M,26-35,7,A,1,0.0
1003621,1690552,205,8246.6,53,24,14,20,61,8,2,70,6,7,12,7,19,6,59,29,26,6,M,18-25,4,B,3,0.0
1003622,868736,84,10342.1,24,9,12,10,33,4,0,28,3,1,1,7,2,26,13,7,7,7,M,18-25,1,B,2,1.0
1003623,222448,15,14829.87,2,1,0,0,2,3,0,4,0,10,1,0,1,2,1,4,2,0,M,36-45,11,C,1,0.0
1003624,2073102,186,11145.71,58,32,12,22,48,11,1,53,13,4,19,5,6,11,54,44,6,1,M,26-35,12,B,0,1.0
1003625,906843,98,9253.5,35,12,2,3,31,8,1,30,2,2,9,1,5,8,13,29,4,4,M,18-25,10,B,1,0.0
1003626,4752647,491,9679.53,180,74,22,30,171,32,0,106,14,3,79,7,17,41,63,88,15,8,M,26-35,17,B,3,0.0
1003627,146291,18,8127.28,3,2,0,0,4,0,0,9,0,1,2,0,1,1,2,2,1,1,F,36-45,1,C,2,1.0
1003628,210263,22,9557.41,6,2,1,2,5,3,0,9,0,0,1,0,0,0,1,4,0,1,M,26-35,7,B,4+,0.0
1003629,405992,39,10410.05,6,5,0,1,8,4,0,19,2,3,2,1,3,7,1,6,4,1,F,51-55,7,B,0,0.0
1003630,983308,97,10137.2,47,17,5,7,32,10,0,21,1,0,3,1,4,9,21,24,4,1,M,18-25,4,B,2,0.0
1003631,240521,17,14148.29,15,6,1,0,2,1,0,3,2,0,1,1,0,2,3,4,1,0,M,18-25,4,B,4+,0.0
1003632,134876,16,8429.75,2,1,0,2,10,1,0,1,0,0,0,0,0,4,0,3,0,0,M,51-55,11,C,4+,
1003633,153546,11,13958.73,5,3,0,0,3,2,0,4,2,0,0,0,0,2,1,1,0,2,M,36-45,18,C,0,0.0
1003634,126120,14,9008.57,5,2,0,0,3,1,0,4,0,0,1,0,1,1,1,7,0,0,M,51-55,1,C,0,1.0
1003635,1066304,98,10880.65,8,3,1,1,41,10,0,34,0,19,1,3,5,45,1,14,4,16,M,51-55,1,C,1,0.0
1003636,116200,10,11620.0,3,2,0,0,1,1,0,2,1,1,4,0,3,0,1,4,0,0,M,26-35,0,C,2,1.0
1003637,269892,36,7497.0,11,4,0,1,12,3,0,9,0,0,5,1,0,2,5,6,0,1,M,26-35,6,C,1,1.0
1003638,718179,73,9838.07,22,30,4,7,17,3,0,20,4,1,7,2,1,7,8,13,1,4,M,26-35,2,C,4+,0.0
1003639,317050,49,6470.41,5,5,4,3,39,1,0,13,1,1,0,1,0,8,2,0,1,1,M,18-25,4,C,1,0.0
1003640,375016,39,9615.79,11,2,1,1,9,2,0,17,1,0,3,0,3,3,4,10,4,1,M,36-45,7,C,2,1.0
1003641,2544800,269,9460.22,64,27,2,2,79,29,3,113,6,4,17,2,12,29,31,47,22,12,M,26-35,0,B,1,0.0
1003642,77048,13,5926.77,3,2,1,2,7,1,2,2,0,0,0,6,0,1,1,0,1,0,F,26-35,7,B,1,0.0
1003643,1367921,133,10285.12,52,20,1,0,37,14,0,33,3,6,10,1,10,27,25,43,10,6,M,26-35,17,C,1,0.0
1003644,292090,27,10818.15,2,0,0,0,13,10,0,14,0,1,0,0,0,4,1,3,2,0,F,26-35,11,A,2,
1003645,367853,35,10510.09,13,9,1,3,14,2,0,10,7,0,3,1,1,2,8,5,0,1,M,36-45,17,C,4+,1.0
1003646,851581,60,14193.02,26,16,1,1,6,8,0,13,5,8,7,1,2,2,41,8,1,1,M,36-45,20,C,0,1.0
1003647,137998,17,8117.53,2,3,0,3,7,1,0,6,5,0,0,0,0,3,2,1,2,1,M,26-35,7,C,0,1.0
1003648,2806791,346,8112.11,122,44,11,24,143,24,1,102,11,0,20,10,8,38,38,55,14,3,M,18-25,4,B,1,0.0
1003649,233416,25,9336.64,3,1,0,1,4,1,0,13,1,2,1,3,1,8,3,4,2,0,F,26-35,0,B,2,0.0
1003650,4384924,444,9875.95,147,67,13,26,171,39,4,138,16,5,24,12,15,75,56,81,33,5,M,26-35,0,A,2,0.0
1003651,1781066,141,12631.67,57,19,1,1,22,40,1,44,0,9,7,1,13,12,24,53,18,11,M,26-35,14,A,1,0.0
1003652,1641669,172,9544.59,65,31,19,20,88,9,2,23,8,2,7,6,4,23,36,23,5,2,M,26-35,12,B,3,0.0
1003653,757883,65,11659.74,25,12,1,4,25,8,0,16,3,1,3,0,3,4,19,10,3,14,M,18-25,15,C,3,1.0
1003654,1789928,167,10718.13,89,38,2,6,51,23,1,31,10,1,6,1,5,20,46,44,3,5,M,26-35,17,B,3,1.0
1003655,304401,22,13836.41,9,12,0,2,0,2,1,6,11,1,0,0,1,3,1,3,2,0,F,26-35,7,B,4+,0.0
1003656,379639,47,8077.43,12,2,1,2,20,3,0,18,0,0,3,2,2,5,5,8,1,2,F,46-50,5,C,3,1.0
1003657,267823,18,14879.06,16,2,0,0,0,5,0,4,0,0,3,0,0,4,2,9,1,0,M,18-25,17,C,3,0.0
1003658,1477114,137,10781.85,39,19,2,4,25,14,0,45,2,6,21,7,9,7,44,31,9,4,F,26-35,7,C,4+,0.0
1003659,652164,56,11645.79,15,1,2,2,19,10,1,18,0,1,3,0,3,6,3,15,3,1,M,18-25,4,C,1,0.0
1003660,378304,33,11463.76,11,6,0,2,7,2,0,10,3,0,4,1,0,3,20,6,3,0,M,36-45,7,C,3,0.0
1003661,933841,76,12287.38,41,17,4,3,32,4,0,19,1,0,16,3,0,4,14,11,6,2,M,36-45,12,C,0,1.0
1003662,365819,50,7316.38,3,3,2,2,19,0,0,11,1,0,18,0,0,3,19,5,0,0,M,36-45,16,C,1,0.0
1003663,549613,44,12491.2,41,14,0,0,7,4,0,9,1,0,1,1,1,5,13,9,4,0,F,36-45,9,B,1,0.0
1003664,461106,67,6882.18,8,9,0,2,33,3,0,38,1,0,0,0,2,23,0,3,5,1,F,36-45,1,A,0,0.0
1003665,1364886,122,11187.59,42,45,20,29,33,8,0,18,14,2,9,10,5,6,36,10,4,8,M,26-35,0,A,2,0.0
1003667,200800,26,7723.08,1,6,4,13,15,0,0,3,1,0,0,4,0,5,1,0,0,0,F,0-17,10,C,1,0.0
1003668,222816,24,9284.0,1,1,1,1,5,3,0,11,0,3,2,0,11,2,1,5,1,1,F,46-50,7,C,1,1.0
1003669,2288889,251,9119.08,90,38,7,16,93,26,0,77,10,3,18,1,12,28,21,53,16,3,M,26-35,14,A,2,0.0
1003670,387927,35,11083.63,19,4,1,1,12,5,0,10,1,0,1,0,1,4,2,5,4,1,M,46-50,14,C,2,0.0
1003671,958004,64,14968.81,50,15,2,0,11,6,0,11,1,1,2,1,0,7,15,17,3,2,M,26-35,4,A,1,0.0
1003672,1001875,119,8419.12,25,19,7,9,40,6,0,43,6,2,7,8,2,14,11,18,7,5,M,36-45,5,C,4+,0.0
1003673,935198,114,8203.49,10,4,0,2,63,7,0,66,3,0,7,1,4,15,9,5,13,0,M,26-35,2,B,1,0.0
1003675,4260196,493,8641.37,98,55,53,69,240,30,6,127,18,7,25,39,7,68,43,63,36,13,M,36-45,7,B,3,0.0
1003676,684882,56,12230.04,20,16,10,8,12,1,0,8,3,7,2,5,1,4,27,13,0,0,F,36-45,12,B,3,1.0
1003677,606952,62,9789.55,15,5,0,0,7,2,0,8,1,0,35,0,2,5,10,26,1,0,F,26-35,12,C,1,0.0
1003678,773414,71,10893.15,41,21,3,4,8,5,0,10,5,1,6,0,2,3,60,16,0,1,M,26-35,0,A,0,0.0
1003679,2018069,205,9844.24,61,33,10,19,57,19,1,78,9,2,12,6,5,35,19,42,16,2,M,26-35,4,A,2,0.0
1003680,276744,31,8927.23,3,0,0,0,3,3,0,25,0,1,1,0,0,8,1,2,1,0,F,26-35,1,C,1,0.0
1003681,4167960,378,11026.35,129,44,13,18,117,44,0,118,8,4,32,9,11,31,52,88,21,6,M,26-35,7,B,3,0.0
1003682,443201,49,9044.92,5,3,0,1,25,0,0,20,1,0,0,3,3,23,2,2,4,2,F,51-55,1,C,2,0.0
1003683,2380092,321,7414.62,54,27,6,15,105,29,6,128,7,8,37,10,19,41,23,55,15,4,M,26-35,2,B,3,1.0
1003684,967943,75,12905.91,34,10,8,6,30,5,0,15,2,1,1,1,0,8,10,17,4,1,M,26-35,17,C,4+,1.0
1003685,1618235,160,10113.97,35,12,5,6,67,16,1,69,5,3,9,2,3,13,22,23,3,5,M,26-35,5,C,1,1.0
1003686,613315,52,11794.52,11,3,3,2,13,7,0,20,0,1,9,1,0,4,7,12,5,2,M,26-35,7,C,1,1.0
1003687,792541,108,7338.34,23,12,15,24,36,2,0,40,5,0,1,13,3,15,15,17,9,3,F,51-55,1,C,4+,0.0
1003688,1898075,173,10971.53,27,15,8,9,45,17,2,97,2,5,5,8,8,25,7,23,13,4,M,18-25,6,B,1,0.0
1003689,1119272,137,8169.87,35,16,2,4,51,17,0,46,5,0,9,0,9,20,12,36,4,3,M,26-35,0,C,1,1.0
1003690,1683624,229,7352.07,55,23,6,15,99,25,0,68,0,2,13,1,14,34,9,67,11,1,M,18-25,0,B,2,0.0
1003691,1874845,165,11362.7,80,32,8,10,36,19,0,39,9,1,18,3,6,10,31,41,8,2,M,26-35,7,B,1,1.0
1003692,385573,41,9404.22,13,12,0,6,11,0,0,6,17,0,13,0,2,3,3,3,1,5,M,36-45,17,C,3,1.0
1003693,3119992,341,9149.54,91,48,16,20,115,26,1,122,12,5,21,9,12,50,47,50,10,10,M,26-35,15,B,1,1.0
1003694,261951,29,9032.79,6,3,1,1,19,3,0,15,0,1,2,0,1,2,1,1,5,0,M,26-35,12,C,3,1.0
1003695,1900945,171,11116.64,52,37,7,17,57,27,1,49,16,1,8,4,6,29,30,30,5,2,M,26-35,2,A,2,0.0
1003696,783286,86,9107.98,13,3,5,5,46,11,0,36,1,2,3,4,4,9,4,7,3,4,M,36-45,7,C,3,0.0
1003697,1123288,84,13372.48,40,24,3,12,23,6,0,15,12,1,3,0,0,5,10,20,6,5,M,26-35,15,B,1,0.0
1003698,618182,65,9510.49,18,13,3,8,18,7,0,20,13,1,3,1,2,7,10,16,1,1,M,26-35,7,B,0,0.0
1003699,430685,36,11963.47,8,4,0,0,5,3,0,20,1,2,0,0,4,3,1,9,6,2,F,55+,3,C,3,1.0
1003700,305507,29,10534.72,4,1,0,0,3,7,0,25,0,2,1,0,2,2,0,8,2,1,M,26-35,14,B,2,0.0
1003701,479415,48,9987.81,20,16,2,4,9,1,0,15,3,0,4,1,2,3,11,7,5,3,M,36-45,1,B,3,0.0
1003702,264418,25,10576.72,11,6,0,0,10,1,0,7,1,0,2,0,1,3,12,4,1,0,M,36-45,15,C,1,1.0
1003703,260261,32,8133.16,7,4,5,5,21,4,0,5,0,0,1,2,1,2,3,3,4,0,M,18-25,12,C,0,0.0
1003704,1471059,132,11144.39,19,3,10,8,52,17,2,63,3,2,5,2,6,16,9,18,3,1,F,36-45,0,C,4+,1.0
1003705,4132900,449,9204.68,71,39,9,21,154,47,8,206,5,7,19,18,21,66,29,58,24,9,M,46-50,7,B,1,1.0
1003706,334384,39,8573.95,4,3,2,4,30,4,0,10,0,1,0,2,2,5,3,5,0,1,M,26-35,12,C,3,1.0
1003707,416358,30,13878.6,12,4,0,1,7,26,0,8,1,0,1,0,2,2,1,4,0,0,F,18-25,0,C,1,0.0
1003708,140424,15,9361.6,4,0,0,1,7,1,1,6,0,0,1,2,0,1,2,0,3,0,M,55+,7,C,2,1.0
